User Unique ID,Training Title,Training Locator Number,Reactionnaire Question,Question ID,Question User Response
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Strongly Agree
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
9d48eed5-8472-4d59-95cc-56089d7dde87,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,I believe this learning program will help me do my current job better.,4478,Agree
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
4cf0c9a7-09cf-4dcf-8a0f-5f575c1ee2aa,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,The skills practice activities showed me how to use this learning on the job.,4460,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with taking this learning program in a virtual format?,5309,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with other learners in this program?,5321,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Recall key implicit bias (IB) concepts and key points.,5362,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Neutral
c994a895-dc2f-4c7d-90f5-5f632c6c4b00,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Apply debiasing strategies to undo individual implicit bias,5380,Neutral
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Neutral
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with taking this learning program in a virtual format?,5309,Extremely Satisfied
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
2ba4ac3a-bc8b-49a7-bd4f-7570df588e2e,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
80618c69-215f-461f-9a73-84d84c007946,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Extremely Satisfied
80618c69-215f-461f-9a73-84d84c007946,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Strongly Agree
80618c69-215f-461f-9a73-84d84c007946,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Apply debiasing strategies to undo individual implicit bias,5380,Strongly Agree
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Extremely Satisfied
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,10
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Almost Always (76-100% of the time)
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Which other training topics or learning methods would support your job performance?,4526,Safety in the work place
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with taking this learning program in a virtual format?,5309,Satisfied
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with the facilitators?,5315,
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Strongly Agree
f96cb6df-ad71-4517-a324-898dce160d22,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Apply debiasing strategies to undo individual implicit bias,5380,Strongly Agree
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Cornerstone learning management system?,4491,Extremely Satisfied
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Extremely Satisfied
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,10
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Frequently (26-50% of the time)
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with taking this learning program in a virtual format?,5309,Extremely Satisfied
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
ff75bf56-a2ce-49c7-8797-8fdd65b534d7,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Strongly Agree
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Agree
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Which other training topics or learning methods would support your job performance?,4526,Project management
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
59a0fee2-bdfc-4a27-88b5-a251fa8906d3,Understanding and Undoing Implicit Bias (Virtual ILT),12406,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Agree
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,I believe this learning program will help me do my current job better.,4478,Agree
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,What could be done differently to improve your overall learning experience?,4517,More small group activities
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
b74230ca-4b1c-4b5c-bd77-ae03334e2c57,Understanding and Undoing Implicit Bias (Virtual ILT),12406,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
